ad_id,page_id,page_name,ad_creative_body,ad_creative_link_caption,ad_creative_link_description,ad_creative_link_title,ad_delivery_start_time,ad_delivery_stop_time,demographic_distribution,funding_entity,impressions_min,spend_min,spend_max,ad_url,currency
1525964154415380,499076760171069,Van Dijk Financieel Adviseurs,"Ziek of werkloos: kun jij de hypotheek dan wel betalen?

Wist je dat één op de tien werkende mensen in Nederland zo ziek wordt dat hij of zij nooit meer (helemaal) aan de slag kan? En dat je bij werkloosheid na twee maanden hooguit 70% van je laatstverdiende loon krijgt én dat je niet langer dan twee jaar recht hebt op een uitkering? Stel dat het jou gebeurt. Kun jij de hypotheek dan wel betalen?

Of je nu al een huis hebt of van plan bent om binnenkort je eerste woning te kopen, het is altijd verstandig om ook stil te staan bij minder leuke scenario’s. In dit artikel laten we je zien hoe groot de impact van ziekte en werkloosheid kan zijn.

Financiële gevolgen
Eind 2019 waren er in Nederland ruim 800.000 mensen met een arbeidsongeschiktheidsuitkering. Elk jaar komen daar meer dan 50.000 bij. Toch houdt bijna niemand er rekening mee dat het hem of haar kan overkomen. Daardoor kijken we ook niet naar de financiële gevolgen ervan.

Voor werkloosheid geldt hetzelfde. Jij denkt vast ook dat je zo weer een andere baan vindt, mocht je werkloos worden. Maar wat als een hele sector opeens stilvalt? Sinds de corona-crisis weten we dat het zomaar kan gebeuren. En als het je wel lukt, is het dan wel een baan met hetzelfde salaris als je nu hebt?

Wettelijke regelingen arbeidsongeschiktheid
Wie na twee jaar ziek te zijn geweest (gedeeltelijk) arbeidsongeschikt blijft, kan voor een uitkering in aanmerking komen. Je moet dan wel voor tenminste 35% zijn ‘afgekeurd’. Ben je 30% arbeidsongeschikt? Dan krijg je niets. Op de website van het Nibud vind je een duidelijke uitleg.

Rekenvoorbeeld 1: volledig arbeidsongeschikt
Maria is een topvertegenwoordiger en heeft een brutosalaris van € 7.000 per maand. Dan raakt ze betrokken bij een auto-ongeluk. De gevolgen zijn zo ingrijpend, dat ze niet meer kan werken. In de eerste twee jaar krijgt Maria 70% van haar loon doorbetaald vanwege de loondoorbetalingsplicht van haar werkgever. Haar bruto-inkomen daalt naar € 4.900. Daarna blijkt dat ze volledig arbeidsongeschikt blijft en krijgt ze nog maar € 3.679 bruto per maand. Haar inkomsten zijn dus bijna gehalveerd.

Rekenvoorbeeld 2: minder dan 35% arbeidsongeschikt
Hans is teamleader bij een middelgroot bedrijf. Hij heeft een brutosalaris van € 5.000. Door verdrietige gebeurtenissen in zijn familie raakt Hans depressief. Nadat hij twee jaar gedeeltelijk doorbetaald is door zijn werkgever (met een bruto-uitkering van € 3.500) wordt hij bij de keuring voor 30% arbeidsongeschikt verklaard. Hans gaat weer 70% aan het werk. Zijn nieuwe salaris is € 3.500 bruto en hij krijgt geen uitkering.

Rekenvoorbeeld 3: 50% arbeidsongeschikt
Jeroen werkt in de zorg en heeft een brutosalaris van € 2.500. Op een dag vertilt hij zich, waardoor hij blijvende rugklachten krijgt. Na twee jaar loondoorbetaling (inkomen: € 1.750 bruto) wordt Jeroen voor 50% afgekeurd. Zijn nieuwe salaris wordt € 1.250 bruto. Verder krijgt hij een uitkering van € 875. Zijn bruto inkomen is dus € 2.125.

Wettelijke regeling werkloosheid
Als je buiten je eigen schuld om werkloos wordt, heb je recht op WW. Die bedraagt de eerste twee maanden 75% van je laatstverdiende loon (over een maximaal bruto bedrag van € 4.900 per maand) en daarna 70%. Afhankelijk van je werkverleden krijg je de uitkering langer of korter: minimaal drie maanden, maximaal twee jaar. Via cao-afspraken kan de uitkeringsduur nog iets verlengd zijn, tot een totale maximale uitkeringsduur van 3 jaar. Ook hierover heeft het Nibud een helder artikel gepubliceerd.

Bijstand en koophuis
Heb je na die periode geen andere baan gevonden? Dan kom je in de bijstand. Je inkomen daalt dan tot 70% van het minimumloon (€ 1.541 bruto per maand) als je getrouwd bent of samenwoont en je partner heeft geen inkomen. Ben je alleenstaand? Dan krijg je slechts € 1.078 bruto per maand.

Heb je een koophuis dat tenminste € 53.100 meer waard is dan het openstaande hypotheekbedrag? Dan kan de gemeente bepalen dat de bijstand geen uitkering is, maar een lening. Je moet je huis dan dus gedeeltelijk ‘opeten’. Meer hierover lees je bij de Rijksoverheid.

Verzekering of niet?
Twijfel jij of je je huis nog wel kunt betalen als je ziek of werkloos wordt? Als Erkend Financieel Adviseur kunnen we voor je berekenen hoe jouw financiële plaatje eruit komt te zien, mocht het je overkomen.

Pas als je weet wat de impact is, kun je besluiten of je het risico wilt lopen of niet. Zo niet, dan kun je een verzekering afsluiten die jouw inkomen gedeeltelijk of helemaal aanvult. Ook daarover adviseren we graag.",,,,2021-08-24,2021-08-25,"[{'percentage': '0.029586', 'age': '25-34', 'gender': 'female', 'ad_id': '1525964154415380'}, {'percentage': '0.112426', 'age': '55-64', 'gender': 'female', 'ad_id': '1525964154415380'}, {'percentage': '0.047337', 'age': '35-44', 'gender': 'female', 'ad_id': '1525964154415380'}, {'percentage': '0.08284', 'age': '45-54', 'gender': 'male', 'ad_id': '1525964154415380'}, {'percentage': '0.213018', 'age': '65+', 'gender': 'female', 'ad_id': '1525964154415380'}, {'percentage': '0.071006', 'age': '25-34', 'gender': 'male', 'ad_id': '1525964154415380'}, {'percentage': '0.118343', 'age': '35-44', 'gender': 'male', 'ad_id': '1525964154415380'}, {'percentage': '0.112426', 'age': '65+', 'gender': 'male', 'ad_id': '1525964154415380'}, {'percentage': '0.130178', 'age': '55-64', 'gender': 'male', 'ad_id': '1525964154415380'}, {'percentage': '0.073964', 'age': '45-54', 'gender': 'female', 'ad_id': '1525964154415380'}, {'percentage': '0.005917', 'age': '18-24', 'gender': 'male', 'ad_id': '1525964154415380'}, {'percentage': '0.002959', 'age': '35-44', 'gender': 'unknown', 'ad_id': '1525964154415380'}]",,0,0,99,https://www.facebook.com/ads/library/?id=1525964154415380,EUR
963084447860385,130757304085171,Lokaal+,"Lokaal+ in de raad

Het OMC blijft het culturele hart van Raamsdonk!
 
Op 24 november 2017 stond in BN DeStem boven een artikel over het Ontmoetingscentrum: ‘Reddingsplan in Raamsdonk’. Naast huisvesting voor lokale verenigingen, horeca, mogelijk andere ondernemingen en later ook woningen in het Agnesgebouw komt er op termijn nog een fraaie kloostertuin. Die tuin wordt de ‘groene’ verbinding tussen het fraaie ‘nieuwe’ OMC en de Wim Boonsstraat.

Sinds maart dit jaar werken het bestuur en veel vrijwilligers van de 7 toekomstige gebruikers met man en macht aan de renovatie van dit prachtige Rijksmonument. Inmiddels is het dak voorzien van nieuwe leien en zijn de plafonds ‘van toen’ weer in volle glorie te bewonderen. Je ziet nu weer hoe het was toen de Zusters van Liefde begin vorige eeuw in het Adrianusgebouw gingen wonen.
 
Onlangs bracht onze fractie een bezoek aan het OMC. We zijn onder de indruk van wat er nu al is gebeurd en wat er de komende jaren nog in de planning staat. Al tijdens de discussieraad op 24 juni sprak Lokaal+ de verwachting uit dat alle andere fracties dit schitterende project vast en zeker zouden steunen. Dat bleek ook tijdens de besluitvormende raad op 1 juli. De gemeenteraad ging eensgezind akkoord met het voorstel van het college om voor een lening van 1,35 miljoen euro borg te staan.
 
Samen met verschillende ondernemers, de gemeente en de provincie zorgen het bestuur en de vele vrijwilligers ervoor dat het culturele hart voor de kern Raamsdonk blijft kloppen en straks in een uitstekende conditie met vertrouwen de toekomst tegemoet kan gaan. Het OMC blijft hiermee dé huiskamer van vooral alle inwoners van deze dorpskern.
 
Op 25 januari 1975 opende het OMC haar deuren. Al die jaren vervult het OMC een waardevolle en centrale rol in het verenigingsleven van Raamsdonk. Wat is er mooier dan bij het 50-jarig bestaan in 2025 dit enorme renovatieproject te kunnen afronden? Lokaal+ wenst het college en in het bijzonder wethouder Hofkens, de ondernemers en al die vrijwilligers alle succes toe bij de verdere voltooiing van dit prachtige project. Het bestuur en de vele vrijwilligers mogen nu al met recht heel trots zijn op wat jullie samen al hebben gerealiseerd en wat jullie nog gaan realiseren. Ook al is dit ongebruikelijk nodigen we onszelf nu al graag uit om bij de feestelijke afronding van dit project aanwezig te mogen zijn.
 
De fractie van Lokaal+
Bert van den Kieboom, Frans Eijkhout, Wim Quirijnen, Cocky Bouwens.",,,,2021-07-05,2021-07-05,"[{'percentage': '0.01676', 'age': '18-24', 'gender': 'male', 'ad_id': '963084447860385'}, {'percentage': '0.027933', 'age': '18-24', 'gender': 'female', 'ad_id': '963084447860385'}, {'percentage': '0.100559', 'age': '35-44', 'gender': 'male', 'ad_id': '963084447860385'}, {'percentage': '0.122905', 'age': '55-64', 'gender': 'female', 'ad_id': '963084447860385'}, {'percentage': '0.106145', 'age': '55-64', 'gender': 'male', 'ad_id': '963084447860385'}, {'percentage': '0.122905', 'age': '65+', 'gender': 'female', 'ad_id': '963084447860385'}, {'percentage': '0.050279', 'age': '25-34', 'gender': 'female', 'ad_id': '963084447860385'}, {'percentage': '0.072626', 'age': '65+', 'gender': 'male', 'ad_id': '963084447860385'}, {'percentage': '0.150838', 'age': '45-54', 'gender': 'female', 'ad_id': '963084447860385'}, {'percentage': '0.067039', 'age': '45-54', 'gender': 'male', 'ad_id': '963084447860385'}, {'percentage': '0.111732', 'age': '25-34', 'gender': 'male', 'ad_id': '963084447860385'}, {'percentage': '0.050279', 'age': '35-44', 'gender': 'female', 'ad_id': '963084447860385'}]",,0,0,99,https://www.facebook.com/ads/library/?id=963084447860385,EUR
1174156816364915,114824741963035,Kom over en help,"Als we de groentekassen van de 46-jarige Monda uit Albanië binnenlopen zien we dat hier met gedrevenheid wordt gewerkt. Ze verwijdert het onkruid nauwkeurig, schoffelt, en kijkt of de gewassen niet te nat of te droog zijn. Als ze opkijkt vertelt Monda: “Deze kassen zorgen voor inkomsten en een toekomst voor mijn kinderen. En…mijn man hoeft niet meer naar het buitenland te emigreren voor werk. Daar ben ik heel dankbaar voor.” Waar ze voorheen op het land zwoegde is ze nu boerin die door middel van een lening via onze partnerorganisatie haar gezin kan onderhouden.",www.komoverenhelp.nl,,Bouw je mee aan hun toekomst?,2021-06-01,2021-06-11,"[{'percentage': '0.008', 'age': '35-44', 'gender': 'unknown', 'ad_id': '1174156816364915'}, {'percentage': '0.174', 'age': '65+', 'gender': 'female', 'ad_id': '1174156816364915'}, {'percentage': '0.07', 'age': '45-54', 'gender': 'male', 'ad_id': '1174156816364915'}, {'percentage': '0.04', 'age': '55-64', 'gender': 'male', 'ad_id': '1174156816364915'}, {'percentage': '0.08', 'age': '65+', 'gender': 'male', 'ad_id': '1174156816364915'}, {'percentage': '0.114', 'age': '35-44', 'gender': 'female', 'ad_id': '1174156816364915'}, {'percentage': '0.138', 'age': '25-34', 'gender': 'female', 'ad_id': '1174156816364915'}, {'percentage': '0.14', 'age': '55-64', 'gender': 'female', 'ad_id': '1174156816364915'}, {'percentage': '0.064', 'age': '25-34', 'gender': 'male', 'ad_id': '1174156816364915'}, {'percentage': '0.118', 'age': '45-54', 'gender': 'female', 'ad_id': '1174156816364915'}, {'percentage': '0.004', 'age': '65+', 'gender': 'unknown', 'ad_id': '1174156816364915'}, {'percentage': '0.048', 'age': '35-44', 'gender': 'male', 'ad_id': '1174156816364915'}, {'percentage': '0.002', 'age': '25-34', 'gender': 'unknown', 'ad_id': '1174156816364915'}]",St. Kom over en help,1000,0,99,https://www.facebook.com/ads/library/?id=1174156816364915,EUR
2795265877450464,114824741963035,Kom over en help,"Een lening via onze partnerorganisatie werd door Monda (46) uit Albanië besteed aan prachtige groentekassen. De gewassen worden deels zelf gebruikt, maar ook verkocht op de markt. Zo zorgt Monda voor eten en een toekomst voor haar kinderen. Als boerin laat ze zien dat ook vrouwen in Albanië de mogelijkheid verdienen om te ondernemen. En met succes! Inmiddels heeft de innemende vrouw haar gewassen uitgebreid met medicinale planten. “Die leveren nog meer geld op.”",www.komoverenhelp.nl,,Neem een kijkje in Monda's leven,2021-06-01,2021-06-11,"[{'percentage': '0.002141', 'age': '35-44', 'gender': 'unknown', 'ad_id': '2795265877450464'}, {'percentage': '0.029979', 'age': '25-34', 'gender': 'male', 'ad_id': '2795265877450464'}, {'percentage': '0.066381', 'age': '65+', 'gender': 'male', 'ad_id': '2795265877450464'}, {'percentage': '0.047109', 'age': '25-34', 'gender': 'female', 'ad_id': '2795265877450464'}, {'percentage': '0.186296', 'age': '45-54', 'gender': 'female', 'ad_id': '2795265877450464'}, {'percentage': '0.126338', 'age': '65+', 'gender': 'female', 'ad_id': '2795265877450464'}, {'percentage': '0.12848', 'age': '35-44', 'gender': 'female', 'ad_id': '2795265877450464'}, {'percentage': '0.072805', 'age': '45-54', 'gender': 'male', 'ad_id': '2795265877450464'}, {'percentage': '0.201285', 'age': '55-64', 'gender': 'female', 'ad_id': '2795265877450464'}, {'percentage': '0.062099', 'age': '35-44', 'gender': 'male', 'ad_id': '2795265877450464'}, {'percentage': '0.074946', 'age': '55-64', 'gender': 'male', 'ad_id': '2795265877450464'}, {'percentage': '0.002141', 'age': '55-64', 'gender': 'unknown', 'ad_id': '2795265877450464'}]",St. Kom over en help,0,0,99,https://www.facebook.com/ads/library/?id=2795265877450464,EUR
284589833395925,114824741963035,Kom over en help,"De voordeur gaat open, Adriatik (33) uit Albanië stapt het huis uit. Hij vertrekt naar de bouwplaats even verderop, om samen met zijn medewerkers te doen waar hij goed in is. Zijn vrouw en kinderen zwaaien hem uit en even later draait zijn witte bus het pad af. De gepassioneerde bouwvakker runt een eigen klusbedrijf dankzij de kans die hij kreeg om zijn diploma te halen. Ook ontving hij via onze partnerorganisatie een lening. Zo werd zijn droom werkelijkheid en is er toekomst voor Adriatik en zijn gezin…",www.komoverenhelp.nl,,Bouw je mee aan hun toekomst?,2021-06-01,2021-06-04,"[{'percentage': '0.041096', 'age': '55-64', 'gender': 'male', 'ad_id': '284589833395925'}, {'percentage': '0.068493', 'age': '25-34', 'gender': 'male', 'ad_id': '284589833395925'}, {'percentage': '0.047945', 'age': '65+', 'gender': 'male', 'ad_id': '284589833395925'}, {'percentage': '0.157534', 'age': '35-44', 'gender': 'female', 'ad_id': '284589833395925'}, {'percentage': '0.157534', 'age': '55-64', 'gender': 'female', 'ad_id': '284589833395925'}, {'percentage': '0.061644', 'age': '35-44', 'gender': 'male', 'ad_id': '284589833395925'}, {'percentage': '0.041096', 'age': '45-54', 'gender': 'male', 'ad_id': '284589833395925'}, {'percentage': '0.123288', 'age': '45-54', 'gender': 'female', 'ad_id': '284589833395925'}, {'percentage': '0.136986', 'age': '65+', 'gender': 'female', 'ad_id': '284589833395925'}, {'percentage': '0.150685', 'age': '25-34', 'gender': 'female', 'ad_id': '284589833395925'}, {'percentage': '0.013699', 'age': '35-44', 'gender': 'unknown', 'ad_id': '284589833395925'}]",St. Kom over en help,0,0,99,https://www.facebook.com/ads/library/?id=284589833395925,EUR
164592195545979,114824741963035,Kom over en help,"Uit zijn ogen straalt de passie…Waarvoor? Voor zijn werk als bouwvakker. En daarvoor is de 33-jarige Adriatik uit Albanië in de wieg gelegd! De motivatie om zijn vrouw en kinderen te onderhouden is groot. En dat kan… Door een diploma te behalen en een lening af te sluiten kon Adriatik zijn eigen klusbedrijf starten. Samen met onze partnerorganisatie helpen we potentiele ondernemers in het zadel, want ook in een land als Albanië is toekomst. Daarvan is Adriatik het levende bewijs.",www.komoverenhelp.nl,,Neem een kijkje in Adriatik's leven,2021-06-01,2021-06-04,"[{'percentage': '0.016949', 'age': '25-34', 'gender': 'male', 'ad_id': '164592195545979'}, {'percentage': '0.033898', 'age': '45-54', 'gender': 'male', 'ad_id': '164592195545979'}, {'percentage': '0.050847', 'age': '65+', 'gender': 'male', 'ad_id': '164592195545979'}, {'percentage': '0.169492', 'age': '45-54', 'gender': 'female', 'ad_id': '164592195545979'}, {'percentage': '0.152542', 'age': '55-64', 'gender': 'female', 'ad_id': '164592195545979'}, {'percentage': '0.118644', 'age': '35-44', 'gender': 'female', 'ad_id': '164592195545979'}, {'percentage': '0.237288', 'age': '65+', 'gender': 'female', 'ad_id': '164592195545979'}, {'percentage': '0.135593', 'age': '55-64', 'gender': 'male', 'ad_id': '164592195545979'}, {'percentage': '0.033898', 'age': '25-34', 'gender': 'female', 'ad_id': '164592195545979'}, {'percentage': '0.050847', 'age': '35-44', 'gender': 'male', 'ad_id': '164592195545979'}]",St. Kom over en help,0,0,99,https://www.facebook.com/ads/library/?id=164592195545979,EUR
497383811505406,114824741963035,Kom over en help,"Als we de groentekassen van de 46-jarige Monda uit Albanië binnenlopen zien we dat hier met gedrevenheid wordt gewerkt. Ze verwijdert het onkruid nauwkeurig, schoffelt, en kijkt of de gewassen niet te nat of te droog zijn. Als ze opkijkt vertelt Monda: “Deze kassen zorgen voor inkomsten en een toekomst voor mijn kinderen. En…mijn man hoeft niet meer naar het buitenland te emigreren voor werk. Daar ben ik heel dankbaar voor.” Waar ze voorheen op het land zwoegde is ze nu boerin die door middel van een lening via onze partnerorganisatie haar gezin kan onderhouden.",www.komoverenhelp.nl,,Bouw je mee aan hun toekomst?,2021-06-01,2021-06-11,"[{'percentage': '0.001742', 'age': '45-54', 'gender': 'unknown', 'ad_id': '497383811505406'}, {'percentage': '0.069686', 'age': '65+', 'gender': 'female', 'ad_id': '497383811505406'}, {'percentage': '0.062718', 'age': '45-54', 'gender': 'male', 'ad_id': '497383811505406'}, {'percentage': '0.19338', 'age': '25-34', 'gender': 'female', 'ad_id': '497383811505406'}, {'percentage': '0.175958', 'age': '45-54', 'gender': 'female', 'ad_id': '497383811505406'}, {'percentage': '0.109756', 'age': '55-64', 'gender': 'female', 'ad_id': '497383811505406'}, {'percentage': '0.142857', 'age': '35-44', 'gender': 'female', 'ad_id': '497383811505406'}, {'percentage': '0.095819', 'age': '25-34', 'gender': 'male', 'ad_id': '497383811505406'}, {'percentage': '0.04878', 'age': '55-64', 'gender': 'male', 'ad_id': '497383811505406'}, {'percentage': '0.036585', 'age': '65+', 'gender': 'male', 'ad_id': '497383811505406'}, {'percentage': '0.062718', 'age': '35-44', 'gender': 'male', 'ad_id': '497383811505406'}]",St. Kom over en help,2000,0,99,https://www.facebook.com/ads/library/?id=497383811505406,EUR
301297438298752,114824741963035,Kom over en help,"Uit zijn ogen straalt de passie…Waarvoor? Voor zijn werk als bouwvakker. En daarvoor is de 33-jarige Adriatik uit Albanië in de wieg gelegd! De motivatie om zijn vrouw en kinderen te onderhouden is groot. En dat kan… Door een diploma te behalen en een lening af te sluiten kon Adriatik zijn eigen klusbedrijf starten. Samen met onze partnerorganisatie helpen we potentiele ondernemers in het zadel, want ook in een land als Albanië is toekomst. Daarvan is Adriatik het levende bewijs.",www.komoverenhelp.nl,,Neem een kijkje in Adriatik's leven,2021-06-01,2021-06-04,"[{'percentage': '0.002392', 'age': '25-34', 'gender': 'unknown', 'ad_id': '301297438298752'}, {'percentage': '0.084928', 'age': '35-44', 'gender': 'female', 'ad_id': '301297438298752'}, {'percentage': '0.075359', 'age': '25-34', 'gender': 'male', 'ad_id': '301297438298752'}, {'percentage': '0.090909', 'age': '65+', 'gender': 'male', 'ad_id': '301297438298752'}, {'percentage': '0.125', 'age': '55-64', 'gender': 'male', 'ad_id': '301297438298752'}, {'percentage': '0.101077', 'age': '35-44', 'gender': 'male', 'ad_id': '301297438298752'}, {'percentage': '0.12799', 'age': '45-54', 'gender': 'male', 'ad_id': '301297438298752'}, {'percentage': '0.125', 'age': '55-64', 'gender': 'female', 'ad_id': '301297438298752'}, {'percentage': '0.053828', 'age': '25-34', 'gender': 'female', 'ad_id': '301297438298752'}, {'percentage': '0.118421', 'age': '45-54', 'gender': 'female', 'ad_id': '301297438298752'}, {'percentage': '0.087321', 'age': '65+', 'gender': 'female', 'ad_id': '301297438298752'}, {'percentage': '0.002392', 'age': '35-44', 'gender': 'unknown', 'ad_id': '301297438298752'}, {'percentage': '0.004187', 'age': '45-54', 'gender': 'unknown', 'ad_id': '301297438298752'}, {'percentage': '0.001196', 'age': '55-64', 'gender': 'unknown', 'ad_id': '301297438298752'}]",St. Kom over en help,2000,0,99,https://www.facebook.com/ads/library/?id=301297438298752,EUR
2868627523386974,114824741963035,Kom over en help,"Een lening via onze partnerorganisatie werd door Monda (46) uit Albanië besteed aan prachtige groentekassen. De gewassen worden deels zelf gebruikt, maar ook verkocht op de markt. Zo zorgt Monda voor eten en een toekomst voor haar kinderen. Als boerin laat ze zien dat ook vrouwen in Albanië de mogelijkheid verdienen om te ondernemen. En met succes! Inmiddels heeft de innemende vrouw haar gewassen uitgebreid met medicinale planten. “Die leveren nog meer geld op.”",www.komoverenhelp.nl,,Neem een kijkje in Monda's leven,2021-06-01,2021-06-12,"[{'percentage': '0.000631', 'age': '55-64', 'gender': 'unknown', 'ad_id': '2868627523386974'}, {'percentage': '0.00183', 'age': '45-54', 'gender': 'unknown', 'ad_id': '2868627523386974'}, {'percentage': '0.084306', 'age': '45-54', 'gender': 'male', 'ad_id': '2868627523386974'}, {'percentage': '0.064997', 'age': '25-34', 'gender': 'female', 'ad_id': '2868627523386974'}, {'percentage': '0.127784', 'age': '35-44', 'gender': 'female', 'ad_id': '2868627523386974'}, {'percentage': '0.001451', 'age': '35-44', 'gender': 'unknown', 'ad_id': '2868627523386974'}, {'percentage': '0.163059', 'age': '55-64', 'gender': 'female', 'ad_id': '2868627523386974'}, {'percentage': '0.111945', 'age': '65+', 'gender': 'female', 'ad_id': '2868627523386974'}, {'percentage': '0.143497', 'age': '45-54', 'gender': 'female', 'ad_id': '2868627523386974'}, {'percentage': '0.058118', 'age': '25-34', 'gender': 'male', 'ad_id': '2868627523386974'}, {'percentage': '0.092005', 'age': '55-64', 'gender': 'male', 'ad_id': '2868627523386974'}, {'percentage': '0.078311', 'age': '65+', 'gender': 'male', 'ad_id': '2868627523386974'}, {'percentage': '0.070991', 'age': '35-44', 'gender': 'male', 'ad_id': '2868627523386974'}, {'percentage': '0.000631', 'age': '65+', 'gender': 'unknown', 'ad_id': '2868627523386974'}, {'percentage': '0.000442', 'age': '25-34', 'gender': 'unknown', 'ad_id': '2868627523386974'}]",St. Kom over en help,30000,200,299,https://www.facebook.com/ads/library/?id=2868627523386974,EUR
244753534085068,114824741963035,Kom over en help,"Een lening via onze partnerorganisatie werd door Monda (46) uit Albanië besteed aan prachtige groentekassen. De gewassen worden deels zelf gebruikt, maar ook verkocht op de markt. Zo zorgt Monda voor eten en een toekomst voor haar kinderen. Als boerin laat ze zien dat ook vrouwen in Albanië de mogelijkheid verdienen om te ondernemen. En met succes! Inmiddels heeft de innemende vrouw haar gewassen uitgebreid met medicinale planten. “Die leveren nog meer geld op.”",www.komoverenhelp.nl,,Neem een kijkje in Monda's leven,2021-05-27,2021-06-01,"[{'percentage': '0.000985', 'age': '65+', 'gender': 'unknown', 'ad_id': '244753534085068'}, {'percentage': '0.002956', 'age': '45-54', 'gender': 'unknown', 'ad_id': '244753534085068'}, {'percentage': '0.084729', 'age': '45-54', 'gender': 'male', 'ad_id': '244753534085068'}, {'percentage': '0.068966', 'age': '35-44', 'gender': 'male', 'ad_id': '244753534085068'}, {'percentage': '0.094581', 'age': '55-64', 'gender': 'male', 'ad_id': '244753534085068'}, {'percentage': '0.101478', 'age': '65+', 'gender': 'female', 'ad_id': '244753534085068'}, {'percentage': '0.150739', 'age': '35-44', 'gender': 'female', 'ad_id': '244753534085068'}, {'percentage': '0.063054', 'age': '25-34', 'gender': 'male', 'ad_id': '244753534085068'}, {'percentage': '0.15468', 'age': '55-64', 'gender': 'female', 'ad_id': '244753534085068'}, {'percentage': '0.065025', 'age': '25-34', 'gender': 'female', 'ad_id': '244753534085068'}, {'percentage': '0.120197', 'age': '45-54', 'gender': 'female', 'ad_id': '244753534085068'}, {'percentage': '0.08867', 'age': '65+', 'gender': 'male', 'ad_id': '244753534085068'}, {'percentage': '0.000985', 'age': '55-64', 'gender': 'unknown', 'ad_id': '244753534085068'}, {'percentage': '0.000985', 'age': '25-34', 'gender': 'unknown', 'ad_id': '244753534085068'}, {'percentage': '0.00197', 'age': '35-44', 'gender': 'unknown', 'ad_id': '244753534085068'}]",St. Kom over en help,1000,0,99,https://www.facebook.com/ads/library/?id=244753534085068,EUR
